Date,Adj Close,Close,High,Low,Open,Volume
2022-11-02,900.0310668945312,917.0,941.6500244140625,910.7999877929688,934.0499877929688,637749
2022-11-03,914.1646728515625,931.4000244140625,936.3499755859375,902.4000244140625,915.0,386229
2022-11-04,909.6006469726562,926.75,936.5499877929688,917.4500122070312,935.0,146180
2022-11-07,915.34228515625,932.5999755859375,946.0,922.1500244140625,929.9500122070312,451881
2022-11-09,893.994873046875,910.8499755859375,945.75,907.5999755859375,935.0,415165
2022-11-10,859.7898559570312,876.0,892.7000122070312,852.25,888.0,2979771
2022-11-11,869.9973754882812,886.4000244140625,903.5999755859375,881.8499755859375,884.0,636987
2022-11-14,900.4237060546875,917.4000244140625,923.9500122070312,886.4500122070312,889.9000244140625,576480
2022-11-15,893.2587280273438,910.0999755859375,921.0499877929688,902.5999755859375,914.5,253116
2022-11-16,877.8002319335938,894.3499755859375,912.7000122070312,886.2000122070312,907.9500122070312,410549
2022-11-17,871.7149658203125,888.1500244140625,896.0,877.5,887.2000122070312,493890
2022-11-18,879.56689453125,896.1500244140625,901.2000122070312,887.5999755859375,889.5499877929688,585875
2022-11-21,873.0890502929688,889.5499877929688,897.7000122070312,882.1500244140625,894.0,330786
2022-11-22,872.5492553710938,889.0,897.0,884.0,894.0,297978
2022-11-23,866.0223388671875,882.3499755859375,894.7000122070312,875.0999755859375,890.0,271830
2022-11-24,861.2620239257812,877.5,889.2999877929688,866.9000244140625,887.0,323416
2022-11-25,877.9473876953125,894.5,905.0,880.0499877929688,882.9500122070312,510793
2022-11-28,889.3818969726562,906.1500244140625,915.0,890.25,897.4000244140625,316631
2022-11-29,887.7625732421875,904.5,923.3499755859375,896.75,906.8499755859375,537198
2022-11-30,906.8033447265625,923.9000244140625,940.9500122070312,902.0499877929688,904.2999877929688,1355158
2022-12-01,943.0205688476562,960.7999877929688,966.2000122070312,918.0,930.5,903010
2022-12-02,936.591796875,954.25,976.9000244140625,948.7000122070312,965.0,1347966
2022-12-05,939.0455322265625,956.75,961.0999755859375,944.5999755859375,954.75,418300
2022-12-06,926.8260498046875,944.2999877929688,959.0,939.2999877929688,956.9000244140625,337804
2022-12-07,895.1235961914062,912.0,951.25,904.8499755859375,942.5,574416
2022-12-08,889.234619140625,906.0,923.75,898.5499877929688,915.0,376013
2022-12-09,886.2410278320312,902.9500122070312,927.0,895.0,908.2999877929688,682205
2022-12-12,901.0126342773438,918.0,925.0,898.25,905.0,506705
2022-12-13,891.7373046875,908.5499877929688,923.9500122070312,906.0,921.7000122070312,402583
2022-12-14,896.9392700195312,913.8499755859375,928.9500122070312,908.0499877929688,911.0499877929688,531324
2022-12-15,884.9652099609375,901.6500244140625,921.6500244140625,893.0499877929688,911.5,290086
2022-12-16,863.666748046875,879.9500122070312,906.1500244140625,862.6500244140625,892.2999877929688,656320
2022-12-19,868.721435546875,885.0999755859375,891.5,860.5499877929688,870.0999755859375,523379
2022-12-20,863.0287475585938,879.2999877929688,885.75,864.5499877929688,881.0,469747
2022-12-21,847.2758178710938,863.25,887.0,853.0,881.0,493325
2022-12-22,838.049560546875,853.8499755859375,867.5499877929688,845.0,866.7000122070312,397590
2022-12-23,801.7835693359375,816.9000244140625,854.9500122070312,810.0499877929688,852.0,672114
2022-12-26,817.634521484375,833.0499877929688,840.4500122070312,802.4000244140625,810.0,472586
2022-12-27,830.1975708007812,845.8499755859375,850.2000122070312,828.4000244140625,833.0,308145
2022-12-28,833.0440063476562,848.75,856.0,835.0,840.0,375473
2022-12-29,833.4856567382812,849.2000122070312,854.0499877929688,826.7999877929688,841.2000122070312,511131
2022-12-30,851.888916015625,867.9500122070312,880.9500122070312,850.9000244140625,850.9000244140625,510278
2023-01-02,855.5694580078125,871.7000122070312,876.6500244140625,864.3499755859375,867.0999755859375,176520
2023-01-03,860.91845703125,877.1500244140625,885.3499755859375,865.0999755859375,870.0999755859375,242793
2023-01-04,844.2821655273438,860.2000122070312,879.7999877929688,851.5,877.5,346596
2023-01-05,843.0553588867188,858.9500122070312,870.5499877929688,847.5,860.5,468558
2023-01-06,837.8533935546875,853.6500244140625,861.7000122070312,844.2999877929688,858.8499755859375,386125
2023-01-09,843.9386596679688,859.8499755859375,870.5999755859375,854.2000122070312,857.1500244140625,266298
2023-01-10,837.0682373046875,852.8499755859375,864.2000122070312,845.75,860.0,334984
2023-01-11,834.51611328125,850.25,858.7000122070312,844.0,850.0999755859375,339029
2023-01-12,833.3385009765625,849.0499877929688,854.4500122070312,839.2000122070312,850.25,342208
2023-01-13,834.8598022460938,850.5999755859375,862.5,839.0,846.0,309541
2023-01-16,825.0447998046875,840.5999755859375,856.0999755859375,834.0499877929688,851.0,495776
2023-01-17,835.0560302734375,850.7999877929688,854.0499877929688,837.0,841.5,350729
2023-01-18,834.1728515625,849.9000244140625,862.9000244140625,847.5,851.9000244140625,407890
2023-01-19,826.12451171875,841.7000122070312,851.4500122070312,839.0499877929688,847.5,275572
2023-01-20,816.162353515625,831.5499877929688,842.7999877929688,827.0499877929688,840.0,255003
2023-01-23,813.7086181640625,829.0499877929688,837.9500122070312,821.5499877929688,828.0,390950
2023-01-24,811.3038330078125,826.5999755859375,833.0,817.5,829.0999755859375,319697
2023-01-25,793.342529296875,808.2999877929688,827.7000122070312,799.2000122070312,820.0,788468
2023-01-27,787.404541015625,802.25,821.7000122070312,790.0999755859375,808.5,590446
2023-01-30,788.7295532226562,803.5999755859375,828.0,793.75,803.7999877929688,554817
2023-01-31,805.758544921875,820.9500122070312,829.1500244140625,798.0499877929688,808.5,804016
2023-02-01,809.6353759765625,824.9000244140625,851.25,810.1500244140625,823.9000244140625,1426197
2023-02-02,829.6578369140625,845.2999877929688,849.9000244140625,806.5,820.0499877929688,1236566
2023-02-03,814.0029907226562,829.3499755859375,849.4500122070312,817.5,849.0,630870
2023-02-06,806.1509399414062,821.3499755859375,836.8499755859375,815.7000122070312,832.7999877929688,667235
2023-02-07,813.5614013671875,828.9000244140625,835.7999877929688,820.7999877929688,822.2000122070312,137970
2023-02-08,823.4744873046875,839.0,845.0,822.2999877929688,829.0,206087
2023-02-09,829.4614868164062,845.0999755859375,888.0,839.8499755859375,882.0,2016343
2023-02-10,843.1043701171875,859.0,861.6500244140625,823.5999755859375,848.5499877929688,768275
2023-02-13,841.5831298828125,857.4500122070312,879.8499755859375,850.75,859.4500122070312,710773
2023-02-14,839.7672729492188,855.5999755859375,862.0,840.0,858.0999755859375,456906
2023-02-15,848.011962890625,864.0,868.5,845.5999755859375,848.9000244140625,319960
2023-02-16,867.6907348632812,884.0499877929688,894.0,865.6500244140625,868.0,977344
2023-02-17,845.1163940429688,861.0499877929688,889.0,855.0999755859375,883.2999877929688,454565
2023-02-20,841.1903686523438,857.0499877929688,869.0,850.5,865.0,335159
2023-02-21,840.4053344726562,856.25,866.7000122070312,849.5999755859375,858.0999755859375,354864
2023-02-22,826.075439453125,841.6500244140625,855.4500122070312,836.5999755859375,851.0,426164
2023-02-23,821.46240234375,836.9500122070312,842.2000122070312,825.0,831.0,458044
2023-02-24,829.6087036132812,845.25,852.0,836.2999877929688,838.0,376385
2023-02-27,837.60791015625,853.4000244140625,861.4500122070312,838.6500244140625,844.0,295101
2023-02-28,841.5339965820312,857.4000244140625,869.0,849.0999755859375,856.9500122070312,602997
2023-03-01,852.4776611328125,868.5499877929688,873.2000122070312,852.0499877929688,856.9000244140625,306092
2023-03-02,855.7657470703125,871.9000244140625,874.4500122070312,862.7999877929688,864.7999877929688,222949
2023-03-03,874.1195678710938,890.5999755859375,899.0,872.0999755859375,872.9000244140625,514498
2023-03-06,868.4268188476562,884.7999877929688,904.9000244140625,881.5999755859375,895.0999755859375,287921
2023-03-08,887.71337890625,904.4500122070312,910.0,872.5999755859375,876.0,762736
2023-03-09,872.8926391601562,889.3499755859375,909.75,887.0,909.5499877929688,232740
2023-03-10,862.9796142578125,879.25,888.0499877929688,873.7999877929688,883.0999755859375,206808
2023-03-13,846.392333984375,862.3499755859375,883.4500122070312,856.2999877929688,872.0,447970
2023-03-14,838.0987548828125,853.9000244140625,866.4500122070312,841.25,866.4500122070312,571314
2023-03-15,831.669921875,847.3499755859375,870.5999755859375,844.9500122070312,858.0,266153
2023-03-16,838.3931274414062,854.2000122070312,861.6500244140625,840.4500122070312,843.2000122070312,305799
2023-03-17,850.0728759765625,866.0999755859375,871.9500122070312,851.0499877929688,858.5,836837
2023-03-20,844.0859375,860.0,872.0,850.0999755859375,870.3499755859375,505106
2023-03-21,846.0488891601562,862.0,865.4000244140625,854.0999755859375,862.7000122070312,134744
2023-03-22,846.14697265625,862.0999755859375,872.4000244140625,858.0,862.2000122070312,193236
2023-03-23,839.8654174804688,855.7000122070312,867.75,852.1500244140625,863.0999755859375,200314
2023-03-24,828.4800415039062,844.0999755859375,860.4500122070312,836.1500244140625,855.0,376893
2023-03-27,809.4881591796875,824.75,845.9500122070312,821.0,844.9500122070312,265163
2023-03-28,803.255615234375,818.4000244140625,828.8499755859375,814.2999877929688,817.0,341824
2023-03-29,811.6473999023438,826.9500122070312,831.5999755859375,820.5499877929688,821.9000244140625,540246
2023-03-31,827.0077514648438,842.5999755859375,849.5499877929688,832.0,833.0,437577
2023-04-03,829.2653198242188,844.9000244140625,851.9000244140625,832.9500122070312,850.0,476819
2023-04-05,846.0488891601562,862.0,866.5,841.4500122070312,844.75,614244
2023-04-06,880.15576171875,896.75,901.0,856.5499877929688,862.5,860736
2023-04-10,890.1671752929688,906.9500122070312,927.0,891.4000244140625,892.0,1233453
2023-04-11,884.8670043945312,901.5499877929688,918.8499755859375,899.4000244140625,912.75,824604
2023-04-12,889.921630859375,906.7000122070312,925.5,890.8499755859375,900.2000122070312,2196315
2023-04-13,896.988525390625,913.9000244140625,916.6500244140625,901.0999755859375,907.0,572541
2023-04-17,899.834716796875,916.7999877929688,922.5,904.5499877929688,910.0,450640
2023-04-18,906.6070556640625,923.7000122070312,943.5499877929688,917.2000122070312,917.2000122070312,1159264
2023-04-19,906.3126831054688,923.4000244140625,936.3499755859375,913.9500122070312,925.8499755859375,875720
2023-04-20,896.5958862304688,913.5,925.75,908.75,923.0499877929688,297066
2023-04-21,857.1887817382812,873.3499755859375,932.0,869.2999877929688,926.0,1551921
2023-04-24,861.4091796875,877.6500244140625,884.9000244140625,873.9000244140625,878.0,700909
2023-04-25,874.806640625,891.2999877929688,895.9000244140625,879.25,880.9500122070312,401663
2023-04-26,888.9891967773438,905.75,913.0999755859375,891.0499877929688,891.2999877929688,548836
2023-04-27,898.0191650390625,914.9500122070312,922.4000244140625,901.5499877929688,905.5999755859375,562568
2023-04-28,898.1661987304688,915.0999755859375,928.0,910.0,916.9500122070312,386511
2023-05-02,898.558837890625,915.5,932.6500244140625,913.9000244140625,917.0,347382
2023-05-03,906.4107666015625,923.5,931.2000122070312,906.25,915.0,554552
2023-05-04,910.9746704101562,928.1500244140625,932.0499877929688,915.0999755859375,923.5,423947
2023-05-05,906.2635498046875,923.3499755859375,941.0,918.0999755859375,925.0499877929688,448391
2023-05-08,921.4766845703125,938.8499755859375,951.9000244140625,924.5,924.5,729667
2023-05-09,914.2627563476562,931.5,950.7000122070312,927.6500244140625,939.0,550978
2023-05-10,922.3600463867188,939.75,944.7999877929688,923.0499877929688,930.0,576245
2023-05-11,932.1260375976562,949.7000122070312,956.0,939.7999877929688,942.5499877929688,622434
2023-05-12,923.6851196289062,941.0999755859375,955.0,936.7000122070312,949.75,231674
2023-05-15,968.6375732421875,986.9000244140625,1001.9000244140625,939.0,939.0,1760246
2023-05-16,957.1051025390625,975.1500244140625,1002.5499877929688,972.25,990.4000244140625,728149
2023-05-17,897.9700317382812,914.9000244140625,973.5,910.8499755859375,973.5,3206907
2023-05-18,873.5797119140625,890.0499877929688,917.0,888.4500122070312,907.9500122070312,1125395
2023-05-19,901.4542846679688,918.4500122070312,924.0999755859375,884.75,894.0499877929688,1276153
2023-05-22,908.4229125976562,925.5499877929688,931.0,908.5499877929688,918.0,622274
2023-05-23,908.5211181640625,925.6500244140625,934.4000244140625,918.25,926.0499877929688,295798
2023-05-24,907.6377563476562,924.75,929.0,916.5999755859375,924.1500244140625,382577
2023-05-25,923.8323364257812,941.25,947.0,913.7999877929688,920.0,908420
2023-05-26,915.6369018554688,932.9000244140625,950.0,928.7999877929688,940.0,733396
2023-05-29,912.4469604492188,929.6500244140625,939.5999755859375,926.5499877929688,935.0,428091
2023-05-30,915.88232421875,933.1500244140625,936.0,925.0,928.0499877929688,457307
2023-05-31,913.5266723632812,930.75,937.9500122070312,917.0,931.4500122070312,828343
2023-06-01,923.1453857421875,940.5499877929688,952.9000244140625,928.0,930.75,674688
2023-06-02,941.106689453125,958.8499755859375,965.4000244140625,941.25,943.9500122070312,835559
2023-06-05,941.9408569335938,959.7000122070312,972.5499877929688,952.2000122070312,964.7999877929688,457416
2023-06-06,966.9199829101562,985.1500244140625,991.9500122070312,958.0,960.2000122070312,982778
2023-06-07,962.7976684570312,980.9500122070312,995.75,975.8499755859375,986.4500122070312,751214
2023-06-08,949.1549682617188,967.0499877929688,987.0999755859375,961.5,986.0,445030
2023-06-09,947.97705078125,965.8499755859375,982.0,962.5499877929688,970.0,317442
2023-06-12,945.7197265625,963.5499877929688,970.5499877929688,961.0999755859375,968.4000244140625,322310
2023-06-13,965.8892822265625,984.0999755859375,985.9500122070312,958.25,966.0,481815
2023-06-14,1000.1926879882812,1019.0499877929688,1025.6500244140625,977.25,985.7999877929688,1367277
2023-06-15,975.802490234375,994.2000122070312,1043.0999755859375,988.1500244140625,1019.0,1664584
2023-06-16,995.57958984375,1014.3499755859375,1024.0,996.2999877929688,996.9500122070312,992730
2023-06-19,990.4266967773438,1009.0999755859375,1021.5499877929688,1003.0499877929688,1018.0,492210
2023-06-20,1001.3214721679688,1020.2000122070312,1024.0999755859375,995.3499755859375,1008.0499877929688,555424
2023-06-21,998.5623779296875,1013.4000244140625,1024.0999755859375,1002.4500122070312,1018.75,442261
2023-06-22,983.239990234375,997.8499755859375,1018.9500122070312,990.2999877929688,1013.5,360176
2023-06-23,969.5436401367188,983.9500122070312,1007.75,977.0,999.9500122070312,459635
2023-06-26,967.9176635742188,982.2999877929688,988.5,977.5,983.9000244140625,290340
2023-06-27,969.7406616210938,984.1500244140625,992.6500244140625,976.25,984.9000244140625,511927
2023-06-28,965.7991943359375,980.1500244140625,992.0,975.0,990.0,866909
2023-06-30,970.381103515625,984.7999877929688,999.8499755859375,981.25,987.7000122070312,484315
2023-07-03,983.8805541992188,998.5,1003.3499755859375,980.8499755859375,988.9000244140625,254835
2023-07-04,976.5396118164062,991.0499877929688,1011.0,988.5999755859375,1010.0,551916
2023-07-05,996.8380737304688,1011.6500244140625,1022.5499877929688,988.0,992.25,474628
2023-07-06,1024.8223876953125,1040.050048828125,1057.9000244140625,1015.5,1020.0,1683704
2023-07-07,1005.7062377929688,1020.6500244140625,1055.0,1017.2000122070312,1039.9000244140625,624390
2023-07-10,1003.0458984375,1017.9500122070312,1025.699951171875,1004.3499755859375,1025.699951171875,320453
2023-07-11,1025.708984375,1040.949951171875,1044.9000244140625,1018.1500244140625,1018.1500244140625,535151
2023-07-12,1018.4664916992188,1033.5999755859375,1041.0,1021.0999755859375,1040.0,282617
2023-07-13,1013.490478515625,1028.550048828125,1059.0,1025.0,1034.0,650868
2023-07-14,1044.726318359375,1060.25,1065.8499755859375,1027.5,1035.0,643714
2023-07-17,1054.0380859375,1069.699951171875,1075.449951171875,1054.6500244140625,1064.949951171875,854776
2023-07-18,1038.469482421875,1053.9000244140625,1080.5,1048.25,1069.949951171875,571889
2023-07-19,1054.1368408203125,1069.800048828125,1075.050048828125,1045.0,1045.0,313062
2023-07-20,1059.851806640625,1075.5999755859375,1091.5999755859375,1065.0999755859375,1069.699951171875,681573
2023-07-21,1040.784912109375,1056.25,1067.0,1029.75,1049.0,1091714
2023-07-24,1051.67333984375,1067.300048828125,1072.5,1049.050048828125,1054.8499755859375,465462
2023-07-25,1049.0128173828125,1064.5999755859375,1099.0,1055.800048828125,1070.5,874792
2023-07-26,1070.9862060546875,1086.9000244140625,1092.800048828125,1065.199951171875,1065.199951171875,244317
2023-07-27,1097.689453125,1114.0,1119.949951171875,1081.8499755859375,1090.5,732836
2023-07-28,1103.1087646484375,1119.5,1125.800048828125,1101.25,1118.300048828125,495768
2023-07-31,1103.1583251953125,1119.550048828125,1124.5,1106.25,1123.949951171875,409293
2023-08-01,1092.023681640625,1108.25,1113.8499755859375,1066.0,1109.949951171875,1676437
2023-08-02,1092.5164794921875,1108.75,1149.800048828125,1076.75,1081.0,1806627
2023-08-03,1086.2099609375,1102.3499755859375,1120.25,1075.0,1110.0,1045239
2023-08-04,1105.4736328125,1121.9000244140625,1138.0999755859375,1091.0,1102.5,1034552
2023-08-07,1083.4510498046875,1099.550048828125,1117.449951171875,1087.0999755859375,1113.0999755859375,695139
2023-08-08,1090.3978271484375,1106.5999755859375,1113.4000244140625,1083.5,1099.9000244140625,861160
2023-08-09,1073.1043701171875,1089.050048828125,1110.75,1074.199951171875,1110.0,732767
2023-08-10,1079.3619384765625,1095.4000244140625,1100.0,1079.050048828125,1092.9000244140625,766566
2023-08-11,1063.4976806640625,1079.300048828125,1103.949951171875,1076.5,1096.800048828125,390965
2023-08-14,1054.1368408203125,1069.800048828125,1086.949951171875,1053.4000244140625,1086.949951171875,981405
2023-08-16,1064.38427734375,1080.199951171875,1089.0,1057.5999755859375,1075.5,556370
2023-08-17,1060.8863525390625,1076.6500244140625,1089.199951171875,1069.0,1087.0,359307
2023-08-18,1057.93017578125,1073.6500244140625,1081.0999755859375,1056.3499755859375,1076.4000244140625,611819
2023-08-21,1062.462890625,1078.25,1082.4000244140625,1065.1500244140625,1072.6500244140625,504800
2023-08-22,1076.8983154296875,1092.9000244140625,1101.5,1076.1500244140625,1078.4000244140625,378980
2023-08-23,1081.1351318359375,1097.199951171875,1107.4000244140625,1090.449951171875,1104.0,266037
2023-08-24,1081.97314453125,1098.050048828125,1109.0999755859375,1093.199951171875,1105.0,616385
2023-08-25,1065.2216796875,1081.050048828125,1099.0,1073.1500244140625,1099.0,388624
2023-08-28,1067.1925048828125,1083.050048828125,1099.0,1075.199951171875,1085.9000244140625,411115
2023-08-29,1083.74658203125,1099.8499755859375,1105.0,1081.5,1090.0,552972
2023-08-30,1110.7947998046875,1127.300048828125,1130.1500244140625,1099.0999755859375,1104.949951171875,1085585
2023-08-31,1104.4390869140625,1120.8499755859375,1134.9000244140625,1112.5,1128.0,1001798
2023-09-01,1111.3861083984375,1127.9000244140625,1138.550048828125,1116.0,1129.949951171875,786235
2023-09-04,1110.843994140625,1127.3499755859375,1139.4000244140625,1123.5999755859375,1129.800048828125,343501
2023-09-05,1129.6151123046875,1146.4000244140625,1155.0,1127.0,1130.0,550816
2023-09-06,1128.0386962890625,1144.800048828125,1160.949951171875,1138.050048828125,1151.0,398708
2023-09-07,1137.4981689453125,1154.4000244140625,1165.0,1135.0999755859375,1144.800048828125,349570
2023-09-08,1162.328857421875,1179.5999755859375,1187.5,1154.4000244140625,1155.0,602950
2023-09-11,1179.129150390625,1196.6500244140625,1206.9000244140625,1175.25,1190.0,565821
2023-09-12,1123.6041259765625,1140.300048828125,1197.199951171875,1130.8499755859375,1197.199951171875,630273
2023-09-13,1117.3472900390625,1133.949951171875,1151.5,1122.8499755859375,1140.300048828125,524956
2023-09-14,1147.1541748046875,1164.199951171875,1173.800048828125,1140.199951171875,1140.199951171875,708135
2023-09-15,1156.71240234375,1173.9000244140625,1179.0,1157.1500244140625,1166.4000244140625,396305
2023-09-18,1142.2275390625,1159.199951171875,1177.8499755859375,1150.5999755859375,1170.199951171875,274416
2023-09-20,1126.2154541015625,1142.949951171875,1156.5999755859375,1131.050048828125,1153.25,601776
2023-09-21,1117.3963623046875,1134.0,1152.25,1128.0,1137.449951171875,294423
2023-09-22,1104.4390869140625,1120.8499755859375,1141.0,1116.550048828125,1134.800048828125,284264
2023-09-25,1117.7415771484375,1134.3499755859375,1139.550048828125,1114.550048828125,1120.0,517193
2023-09-26,1109.2674560546875,1125.75,1141.6500244140625,1123.449951171875,1139.699951171875,394803
2023-09-27,1121.0423583984375,1137.699951171875,1144.949951171875,1120.6500244140625,1124.800048828125,224433
2023-09-28,1113.356689453125,1129.9000244140625,1158.0,1121.050048828125,1153.0,651774
2023-09-29,1137.448486328125,1154.3499755859375,1159.800048828125,1136.5,1136.5,295731
2023-10-03,1134.5419921875,1151.4000244140625,1161.0999755859375,1141.199951171875,1152.050048828125,356478
2023-10-04,1104.6854248046875,1121.0999755859375,1151.0,1102.1500244140625,1151.0,490682
2023-10-05,1075.0755615234375,1091.050048828125,1149.0999755859375,1075.800048828125,1124.0999755859375,1720879
2023-10-06,1095.3245849609375,1111.5999755859375,1118.550048828125,1073.6500244140625,1095.0,1212278
2023-10-09,1097.2952880859375,1113.5999755859375,1125.550048828125,1098.1500244140625,1104.0,576991
2023-10-10,1135.5274658203125,1152.4000244140625,1169.0,1114.300048828125,1120.0,815644
2023-10-11,1131.7828369140625,1148.5999755859375,1165.949951171875,1146.300048828125,1160.0,405106
2023-10-12,1129.565673828125,1146.3499755859375,1155.75,1136.3499755859375,1148.5999755859375,153722
2023-10-13,1112.223388671875,1128.75,1156.0,1125.0999755859375,1144.800048828125,331803
2023-10-16,1114.1942138671875,1130.75,1142.699951171875,1125.5999755859375,1127.949951171875,217255
2023-10-17,1120.4512939453125,1137.0999755859375,1146.8499755859375,1127.0,1130.75,161833
2023-10-18,1107.8878173828125,1124.3499755859375,1137.199951171875,1110.8499755859375,1136.9000244140625,254617
2023-10-19,1108.1834716796875,1124.6500244140625,1129.5999755859375,1110.4000244140625,1113.199951171875,172702
2023-10-20,1083.4510498046875,1099.550048828125,1128.6500244140625,1093.800048828125,1121.5,340448
2023-10-23,1068.7691650390625,1084.6500244140625,1106.5,1080.0,1090.199951171875,374217
2023-10-25,1063.30029296875,1079.0999755859375,1111.6500244140625,1060.699951171875,1085.9000244140625,587158
2023-10-26,1053.742431640625,1069.4000244140625,1077.699951171875,1051.0999755859375,1071.0,583849
2023-10-27,1082.9090576171875,1099.0,1104.9000244140625,1071.0999755859375,1079.800048828125,481797
2023-10-30,1101.13818359375,1117.5,1125.0,1089.25,1109.949951171875,880204
2023-10-31,1121.190185546875,1137.8499755859375,1142.0999755859375,1117.5,1122.0,395162
2023-11-01,1147.647216796875,1164.699951171875,1181.4000244140625,1135.0,1136.0,1114156
2023-11-02,1192.7764892578125,1210.5,1217.0999755859375,1166.5,1170.199951171875,1444507
2023-11-03,1213.5184326171875,1231.550048828125,1239.8499755859375,1210.5,1211.9000244140625,935766
2023-11-06,1226.96826171875,1245.199951171875,1251.25,1231.25,1244.199951171875,742375
2023-11-07,1192.8258056640625,1210.550048828125,1249.0,1204.800048828125,1249.0,346412
2023-11-08,1205.8046875,1221.699951171875,1226.199951171875,1201.0,1216.0,304269
2023-11-09,1239.95458984375,1256.300048828125,1265.699951171875,1223.949951171875,1223.949951171875,725927
2023-11-10,1240.2999267578125,1256.6500244140625,1264.6500244140625,1240.699951171875,1252.0,452883
2023-11-13,1217.302978515625,1233.3499755859375,1262.699951171875,1217.699951171875,1261.050048828125,205281
2023-11-15,1285.7508544921875,1302.699951171875,1312.300048828125,1247.949951171875,1247.949951171875,2009159
2023-11-16,1315.9034423828125,1333.25,1344.5999755859375,1293.25,1310.0,1496226
2023-11-17,1323.4539794921875,1340.9000244140625,1349.0,1325.0,1332.949951171875,1102120
2023-11-20,1331.4976806640625,1349.050048828125,1406.550048828125,1344.199951171875,1353.0,2794859
2023-11-21,1388.2989501953125,1406.5999755859375,1415.4000244140625,1363.699951171875,1364.9000244140625,2582746
2023-11-22,1359.330810546875,1377.25,1402.0999755859375,1364.5,1398.25,728811
2023-11-23,1386.67041015625,1404.949951171875,1412.0,1382.0,1384.9000244140625,1155356
2023-11-24,1371.86572265625,1389.949951171875,1413.9000244140625,1383.449951171875,1413.9000244140625,449316
2023-11-28,1392.049560546875,1410.4000244140625,1417.3499755859375,1376.050048828125,1388.0999755859375,662461
2023-11-29,1382.722412109375,1400.949951171875,1418.449951171875,1396.8499755859375,1415.0,715074
2023-11-30,1382.623779296875,1400.8499755859375,1431.4000244140625,1379.0999755859375,1404.699951171875,5054451
2023-12-01,1396.63916015625,1415.050048828125,1424.800048828125,1403.449951171875,1409.0,807914
2023-12-04,1420.080078125,1438.800048828125,1460.0,1410.0,1425.050048828125,1269942
2023-12-05,1420.524169921875,1439.25,1452.9000244140625,1410.199951171875,1445.050048828125,827329
2023-12-06,1440.658935546875,1459.6500244140625,1464.449951171875,1434.25,1440.449951171875,769884
2023-12-07,1443.915771484375,1462.949951171875,1482.5999755859375,1456.050048828125,1473.4000244140625,653915
2023-12-08,1428.5186767578125,1447.3499755859375,1480.0,1437.6500244140625,1465.0,404905
2023-12-11,1431.775634765625,1450.6500244140625,1464.0999755859375,1405.0,1405.0,608354
2023-12-12,1406.8544921875,1425.4000244140625,1455.800048828125,1416.949951171875,1454.4000244140625,817309
2023-12-13,1418.3037109375,1437.0,1444.8499755859375,1411.5,1422.199951171875,743848
2023-12-14,1469.9722900390625,1489.3499755859375,1494.949951171875,1440.5999755859375,1445.0,1196188
2023-12-15,1457.48681640625,1476.699951171875,1502.550048828125,1469.800048828125,1499.949951171875,996390
2023-12-18,1427.1864013671875,1446.0,1482.5,1433.550048828125,1477.449951171875,589582
2023-12-19,1407.8414306640625,1426.4000244140625,1457.300048828125,1421.8499755859375,1450.25,417482
2023-12-20,1363.1800537109375,1381.1500244140625,1432.199951171875,1369.1500244140625,1432.199951171875,788483
2023-12-21,1374.8758544921875,1393.0,1399.949951171875,1355.0,1361.199951171875,422359
2023-12-22,1388.7432861328125,1407.050048828125,1411.949951171875,1380.550048828125,1395.0999755859375,325547
2023-12-26,1382.525146484375,1400.75,1421.699951171875,1395.6500244140625,1408.800048828125,491861
2023-12-27,1397.675537109375,1416.0999755859375,1425.050048828125,1402.550048828125,1404.8499755859375,600434
2023-12-28,1423.6329345703125,1442.4000244140625,1446.8499755859375,1401.550048828125,1418.800048828125,1149024
2023-12-29,1424.57080078125,1443.3499755859375,1451.5999755859375,1423.1500244140625,1440.0999755859375,295611
2024-01-01,1429.703369140625,1448.550048828125,1460.0,1430.0,1441.0,158437
2024-01-02,1420.8695068359375,1439.5999755859375,1461.1500244140625,1432.199951171875,1455.0,304154
2024-01-03,1440.0172119140625,1459.0,1467.75,1433.0,1439.6500244140625,345845
2024-01-04,1513.3507080078125,1533.300048828125,1547.3499755859375,1456.199951171875,1462.0,2014137
2024-01-05,1498.8912353515625,1518.6500244140625,1556.0,1508.5999755859375,1556.0,1555320
2024-01-08,1471.2059326171875,1490.5999755859375,1518.5999755859375,1485.050048828125,1513.0,492064
2024-01-09,1514.9298095703125,1534.9000244140625,1542.0,1499.449951171875,1504.25,886176
2024-01-10,1502.2962646484375,1522.0999755859375,1539.800048828125,1498.300048828125,1539.800048828125,603712
2024-01-11,1528.1553955078125,1548.300048828125,1561.9000244140625,1522.25,1523.800048828125,907123
2024-01-12,1520.7528076171875,1540.800048828125,1579.5,1534.1500244140625,1549.9000244140625,1149713
2024-01-15,1549.7208251953125,1570.1500244140625,1585.550048828125,1530.0,1556.800048828125,699872
2024-01-16,1507.57666015625,1527.449951171875,1573.449951171875,1518.5,1573.449951171875,616617
2024-01-17,1510.833740234375,1530.75,1536.949951171875,1497.300048828125,1524.800048828125,598390
2024-01-18,1493.2652587890625,1512.949951171875,1530.6500244140625,1458.8499755859375,1519.6500244140625,1059339
2024-01-19,1499.236572265625,1519.0,1526.5,1502.25,1524.0,886049
2024-01-23,1351.9283447265625,1369.75,1450.0,1353.800048828125,1445.0,2775697
